system,load,request_id,planned_offset_s,actual_send_s,ttft_s,e2el_s,completed_s,input_length,success,error,prompt_tokens_match
afd_mbt65536,2x,formal-1-000363,55.5005,55.502133,6.654352,6.6544,62.156533,3614,True,,True
afd_mbt65536,2x,formal-1-000364,55.5005,55.501733,6.654621,6.654673,62.156406,19733,True,,True
afd_mbt65536,2x,formal-1-000365,55.5005,55.503394,6.652785,6.652837,62.156232,1475,True,,True
afd_mbt65536,2x,formal-1-000366,55.5005,55.503248,6.652687,6.652764,62.156012,5708,True,,True
afd_mbt65536,2x,formal-1-000367,55.5005,55.503005,7.128721,7.128762,62.631767,902,True,,True
afd_mbt65536,2x,formal-1-000368,55.5005,55.503562,4.930359,4.930394,60.433956,3877,True,,True
afd_mbt65536,2x,formal-1-000369,55.5005,55.501294,1.804466,1.804511,57.305805,1102,True,,True
afd_mbt65536,2x,formal-1-000370,55.5005,55.502733,4.931057,4.931088,60.433821,900,True,,True
afd_mbt65536,2x,formal-1-000371,55.5005,55.504974,4.929316,4.929346,60.43432,4399,True,,True
afd_mbt65536,2x,formal-1-000372,55.5005,55.502855,7.128985,7.129019,62.631875,8385,True,,True
afd_mbt65536,2x,formal-1-000373,55.5005,55.504645,7.126849,7.126889,62.631534,14179,True,,True
afd_mbt65536,2x,formal-1-000374,55.5005,55.504015,9.984017,9.984056,65.488071,30568,True,,True
afd_mbt65536,2x,formal-1-000375,55.5005,55.503788,4.930647,4.930681,60.434469,943,True,,True
afd_mbt65536,2x,formal-1-000376,55.5005,55.504765,6.652223,6.652254,62.157019,896,True,,True
afd_mbt65536,2x,formal-1-000377,55.5005,55.502586,6.654061,6.6541,62.156686,902,True,,True
afd_mbt65536,2x,formal-1-000378,55.5005,55.501937,1.804001,1.804037,57.305975,1908,True,,True
afd_mbt65536,2x,formal-1-000379,57.0005,57.004034,8.813952,8.813999,65.818032,897,True,,True
afd_mbt65536,2x,formal-1-000380,57.0005,57.005416,8.482494,8.482539,65.487955,12212,True,,True
afd_mbt65536,2x,formal-1-000381,57.0005,57.002638,6.168447,6.168497,63.171135,1925,True,,True
afd_mbt65536,2x,formal-1-000382,57.0005,57.004165,8.813578,8.813632,65.817797,32245,True,,True
afd_mbt65536,2x,formal-1-000383,57.0005,57.002221,5.154606,5.154637,62.156858,24604,True,,True
afd_mbt65536,2x,formal-1-000384,57.0005,57.003876,6.167561,6.167602,63.171478,14058,True,,True
afd_mbt65536,2x,formal-1-000385,57.0005,57.004707,8.483647,8.483674,65.488381,895,True,,True
afd_mbt65536,2x,formal-1-000386,57.0005,57.004875,6.167609,6.167648,63.172524,15629,True,,True
afd_mbt65536,2x,formal-1-000387,57.0005,57.003472,6.168687,6.168732,63.172204,2382,True,,True
afd_mbt65536,2x,formal-1-000388,57.0005,57.003158,8.815014,8.815053,65.818211,12262,True,,True
afd_mbt65536,2x,formal-1-000389,57.0005,57.003634,8.484519,8.484571,65.488204,9214,True,,True
afd_mbt65536,2x,formal-1-000390,57.0005,57.002893,6.169686,6.16971,63.172603,1874,True,,True
afd_mbt65536,2x,formal-1-000391,58.5005,58.504435,9.714458,9.714501,68.218935,10738,True,,True
afd_mbt65536,2x,formal-1-000392,58.5005,58.502621,6.609267,6.609315,65.111936,3137,True,,True
afd_mbt65536,2x,formal-1-000393,58.5005,58.503043,6.608975,6.609016,65.112059,9167,True,,True
afd_mbt65536,2x,formal-1-000394,58.5005,58.50228,4.669341,4.669385,63.171665,5884,True,,True
afd_mbt65536,2x,formal-1-000395,58.5005,58.502775,3.962238,3.962275,62.46505,3679,True,,True
afd_mbt65536,2x,formal-1-000396,58.5005,58.501656,4.67027,4.670302,63.171957,5279,True,,True
afd_mbt65536,2x,formal-1-000397,58.5005,58.502427,4.668852,4.66888,63.171307,2842,True,,True
afd_mbt65536,2x,formal-1-000398,58.5005,58.501986,4.670382,4.670418,63.172405,7406,True,,True
afd_mbt65536,2x,formal-1-000399,58.5005,58.503302,6.063305,6.06336,64.566662,8350,True,,True
afd_mbt65536,2x,formal-1-000400,60.0005,60.001983,8.217535,8.217568,68.219551,915,True,,True
afd_mbt65536,2x,formal-1-000401,60.0005,60.004011,2.460606,2.460646,62.464657,7992,True,,True
afd_mbt65536,2x,formal-1-000402,60.0005,60.002246,2.462538,2.462587,62.464833,1160,True,,True
afd_mbt65536,2x,formal-1-000403,60.0005,60.002806,4.564212,4.564253,64.567059,5997,True,,True
afd_mbt65536,2x,formal-1-000404,60.0005,60.003255,2.461151,2.461191,62.464446,2915,True,,True
afd_mbt65536,2x,formal-1-000405,60.0005,60.002453,8.217393,8.217425,68.219878,1494,True,,True
afd_mbt65536,2x,formal-1-000406,60.0005,60.001522,8.218127,8.218156,68.219678,8286,True,,True
afd_mbt65536,2x,formal-1-000407,60.0005,60.003641,5.483934,5.483985,65.487626,7763,True,,True
afd_mbt65536,2x,formal-1-000408,60.0005,60.002616,4.564515,4.564555,64.56717,21905,True,,True
afd_mbt65536,2x,formal-1-000409,61.5005,61.502631,5.446397,5.446489,66.94912,7540,True,,True
afd_mbt65536,2x,formal-1-000410,61.5005,61.501219,8.030581,8.030628,69.531848,19424,True,,True
afd_mbt65536,2x,formal-1-000411,61.5005,61.501658,5.448279,5.448325,66.949983,908,True,,True
afd_mbt65536,2x,formal-1-000412,61.5005,61.502347,8.029263,8.029302,69.531649,10616,True,,True
afd_mbt65536,2x,formal-1-000413,61.5005,61.504446,6.714953,6.714994,68.21944,899,True,,True
afd_mbt65536,2x,formal-1-000414,61.5005,61.501949,5.44759,5.447644,66.949593,1254,True,,True
afd_mbt65536,2x,formal-1-000415,61.5005,61.502162,8.029268,8.029342,69.531504,3854,True,,True
afd_mbt65536,2x,formal-1-000416,61.5005,61.503437,8.028659,8.028699,69.532136,5830,True,,True
afd_mbt65536,2x,formal-1-000417,61.5005,61.503899,12.878767,12.878804,74.382704,40409,True,,True
afd_mbt65536,2x,formal-1-000418,61.5005,61.502483,6.716531,6.716565,68.219049,15506,True,,True
afd_mbt65536,2x,formal-1-000419,61.5005,61.503575,5.446566,5.446597,66.950171,3416,True,,True
afd_mbt65536,2x,formal-1-000420,61.5005,61.504132,5.445546,5.445585,66.949717,40912,True,,True
afd_mbt65536,2x,formal-1-000421,63.0,63.000834,6.281345,6.281379,69.282213,14362,True,,True
afd_mbt65536,2x,formal-1-000422,63.0,63.002663,8.172289,8.172338,71.175001,7339,True,,True
afd_mbt65536,2x,formal-1-000423,63.0,63.001861,11.380505,11.380555,74.382416,15103,True,,True
afd_mbt65536,2x,formal-1-000424,63.0,63.000519,11.382026,11.38207,74.38259,3633,True,,True
afd_mbt65536,2x,formal-1-000425,63.0,63.00173,5.804962,5.805004,68.806734,1242,True,,True
afd_mbt65536,2x,formal-1-000426,63.0,63.0037,5.802853,5.802903,68.806603,26270,True,,True
afd_mbt65536,2x,formal-1-000427,63.0,63.001032,11.381872,11.381909,74.38294,26371,True,,True
afd_mbt65536,2x,formal-1-000428,63.0,63.001369,6.280646,6.280686,69.282055,947,True,,True
afd_mbt65536,2x,formal-1-000429,63.0,63.001544,6.280107,6.280164,69.281708,8014,True,,True
afd_mbt65536,2x,formal-1-000430,64.5,64.503123,3.492705,3.492767,67.99589,4261,True,,True
afd_mbt65536,2x,formal-1-000431,64.5,64.501421,3.494699,3.494748,67.996169,900,True,,True
afd_mbt65536,2x,formal-1-000432,64.5,64.500583,6.674046,6.674135,71.174718,25936,True,,True
afd_mbt65536,2x,formal-1-000433,64.5,64.501896,3.494438,3.494476,67.996372,3738,True,,True
afd_mbt65536,2x,formal-1-000434,64.5,64.500948,4.780932,4.780974,69.281922,7487,True,,True
afd_mbt65536,2x,formal-1-000435,64.5,64.502051,4.304125,4.304213,68.806264,3586,True,,True
afd_mbt65536,2x,formal-1-000436,64.5,64.501733,4.780633,4.780666,69.282399,8751,True,,True
afd_mbt65536,2x,formal-1-000437,64.5,64.501228,3.494767,3.494811,67.996039,13855,True,,True
afd_mbt65536,2x,formal-1-000438,64.5,64.502171,4.780353,4.780387,69.282558,3813,True,,True
afd_mbt65536,2x,formal-1-000439,66.0,66.001219,5.173916,5.173959,71.175178,21676,True,,True
afd_mbt65536,2x,formal-1-000440,66.0,66.001042,6.228314,6.228346,72.229387,22653,True,,True
afd_mbt65536,2x,formal-1-000441,66.0,66.000861,8.3342,8.334243,74.335104,50695,True,,True
afd_mbt65536,2x,formal-1-000442,66.0,66.000542,13.928442,13.928504,79.929046,61494,True,,True
afd_mbt65536,2x,formal-1-000443,66.0,66.001729,6.227186,6.227235,72.228964,15399,True,,True
afd_mbt65536,2x,formal-1-000444,67.5005,67.502264,12.426907,12.426961,79.929224,13253,True,,True
afd_mbt65536,2x,formal-1-000445,67.5005,67.503946,14.214369,14.214457,81.718403,11596,True,,True
afd_mbt65536,2x,formal-1-000446,67.5005,67.502113,8.530328,8.530366,76.032479,1926,True,,True
afd_mbt65536,2x,formal-1-000447,67.5005,67.502377,8.530405,8.530451,76.032827,895,True,,True
afd_mbt65536,2x,formal-1-000448,67.5005,67.501277,4.72786,4.727899,72.229176,16321,True,,True
afd_mbt65536,2x,formal-1-000449,67.5005,67.502527,8.530086,8.530119,76.032646,33185,True,,True
afd_mbt65536,2x,formal-1-000450,67.5005,67.503828,4.725606,4.725655,72.229483,1915,True,,True
afd_mbt65536,2x,formal-1-000451,67.5005,67.501659,12.427758,12.427801,79.92946,2079,True,,True
afd_mbt65536,2x,formal-1-000452,69.0,69.001699,5.195547,5.195586,74.197285,18015,True,,True
afd_mbt65536,2x,formal-1-000453,69.0,69.001352,7.031861,7.031898,76.03325,897,True,,True
afd_mbt65536,2x,formal-1-000454,69.0,69.003682,5.193934,5.19397,74.197652,8116,True,,True
afd_mbt65536,2x,formal-1-000455,69.0,69.001898,5.195576,5.195611,74.197509,7312,True,,True
afd_mbt65536,2x,formal-1-000456,69.0,69.004735,7.02749,7.027528,76.032263,6655,True,,True
afd_mbt65536,2x,formal-1-000457,69.0,69.003059,5.193971,5.194007,74.197065,9672,True,,True
afd_mbt65536,2x,formal-1-000458,69.0,69.002056,5.865487,5.865526,74.867582,939,True,,True
afd_mbt65536,2x,formal-1-000459,69.0,69.000751,0.818131,0.818174,69.818925,1777,True,,True
afd_mbt65536,2x,formal-1-000460,69.0,69.002903,5.193654,5.193715,74.196618,8513,True,,True
afd_mbt65536,2x,formal-1-000461,69.0,69.002476,7.029516,7.02956,76.032036,4283,True,,True
afd_mbt65536,2x,formal-1-000462,69.0,69.001126,5.19556,5.195608,74.196734,4436,True,,True
afd_mbt65536,2x,formal-1-000463,69.0,69.002338,5.194519,5.194565,74.196903,3813,True,,True
afd_mbt65536,2x,formal-1-000464,69.0,69.005005,7.028123,7.028155,76.03316,1804,True,,True
afd_mbt65536,2x,formal-1-000465,69.0,69.003868,5.192393,5.192481,74.196349,893,True,,True
afd_mbt65536,2x,formal-1-000466,69.0,69.003171,7.029784,7.029817,76.032988,3331,True,,True
afd_mbt65536,2x,formal-1-000467,70.5,70.502807,11.216382,11.216415,81.719222,1495,True,,True
afd_mbt65536,2x,formal-1-000468,70.5,70.502105,5.150599,5.150632,75.652737,1507,True,,True
afd_mbt65536,2x,formal-1-000469,70.5,70.501498,5.150967,5.151031,75.652528,899,True,,True
afd_mbt65536,2x,formal-1-000470,70.5,70.500599,7.244068,7.244115,77.744714,13503,True,,True
afd_mbt65536,2x,formal-1-000471,70.5,70.502407,5.150527,5.150566,75.652973,37996,True,,True
afd_mbt65536,2x,formal-1-000472,70.5,70.501329,5.151012,5.151054,75.652383,2399,True,,True
afd_mbt65536,2x,formal-1-000473,70.5,70.502562,4.36485,4.364896,74.867458,6334,True,,True
afd_mbt65536,2x,formal-1-000474,70.5,70.501871,5.150165,5.150216,75.652086,2092,True,,True
afd_mbt65536,2x,formal-1-000475,70.5,70.501733,8.713462,8.713509,79.215242,4697,True,,True
afd_mbt65536,2x,formal-1-000476,70.5,70.500952,1.248252,1.24831,71.749262,3493,True,,True
afd_mbt65536,2x,formal-1-000477,70.5,70.503617,8.712313,8.712348,79.215965,1303,True,,True
afd_mbt65536,2x,formal-1-000478,70.5,70.502922,7.241927,7.241955,77.744877,4045,True,,True
afd_mbt65536,2x,formal-1-000479,72.0,72.002961,9.716328,9.716356,81.719317,3248,True,,True
afd_mbt65536,2x,formal-1-000480,72.0,72.002724,7.212581,7.212627,79.215351,5350,True,,True
afd_mbt65536,2x,formal-1-000481,72.0,72.00181,7.213194,7.213258,79.215067,23953,True,,True
afd_mbt65536,2x,formal-1-000482,72.0,72.003111,9.715842,9.715887,81.718998,4986,True,,True
afd_mbt65536,2x,formal-1-000483,72.0,72.003617,7.9888,7.988833,79.99245,2653,True,,True
afd_mbt65536,2x,formal-1-000484,72.0,72.000566,7.991343,7.991391,79.991957,8635,True,,True
afd_mbt65536,2x,formal-1-000485,72.0,72.00091,2.867005,2.867038,74.867949,14593,True,,True
afd_mbt65536,2x,formal-1-000486,72.0,72.001629,7.213168,7.213253,79.214883,2196,True,,True
afd_mbt65536,2x,formal-1-000487,72.0,72.001962,2.865183,2.865232,74.867194,4388,True,,True
afd_mbt65536,2x,formal-1-000488,72.0,72.001459,2.866605,2.866645,74.868104,896,True,,True
afd_mbt65536,2x,formal-1-000489,72.0,72.001282,7.214427,7.214463,79.215744,2380,True,,True
afd_mbt65536,2x,formal-1-000490,73.5005,73.504547,3.80608,3.806132,77.310679,17139,True,,True
afd_mbt65536,2x,formal-1-000491,73.5005,73.503236,6.488815,6.48885,79.992086,5596,True,,True
afd_mbt65536,2x,formal-1-000492,73.5005,73.503572,5.712447,5.712478,79.21605,3275,True,,True
afd_mbt65536,2x,formal-1-000493,73.5005,73.502733,3.807703,3.807785,77.310518,11711,True,,True
afd_mbt65536,2x,formal-1-000494,73.5005,73.503694,6.488503,6.48854,79.992234,22507,True,,True
afd_mbt65536,2x,formal-1-000495,73.5005,73.505427,6.836061,6.836104,80.341531,1521,True,,True
afd_mbt65536,2x,formal-1-000496,73.5005,73.503031,5.712814,5.71285,79.21588,7320,True,,True
afd_mbt65536,2x,formal-1-000497,73.5005,73.503988,8.214614,8.214649,81.718637,5301,True,,True
afd_mbt65536,2x,formal-1-000498,73.5005,73.50235,6.838969,6.839041,80.341391,19887,True,,True
afd_mbt65536,2x,formal-1-000499,73.5005,73.504396,8.214355,8.214405,81.718801,1736,True,,True
afd_mbt65536,2x,formal-1-000500,75.0005,75.003466,6.928235,6.928277,81.931743,7773,True,,True
afd_mbt65536,2x,formal-1-000501,75.0005,75.001572,10.349638,10.349731,85.351303,47852,True,,True
afd_mbt65536,2x,formal-1-000502,75.0005,75.001994,6.929577,6.929617,81.931611,24824,True,,True
afd_mbt65536,2x,formal-1-000503,75.0005,75.002865,6.928955,6.928991,81.931857,10236,True,,True
afd_mbt65536,2x,formal-1-000504,75.0005,75.002362,7.399013,7.399063,82.401425,5614,True,,True
afd_mbt65536,2x,formal-1-000505,75.0005,75.002113,4.989581,4.989635,79.991747,17809,True,,True
afd_mbt65536,2x,formal-1-000506,75.0005,75.002753,11.971054,11.971141,86.973894,22303,True,,True
afd_mbt65536,2x,formal-1-000507,75.0005,75.000958,2.320995,2.32104,77.321998,19860,True,,True
afd_mbt65536,2x,formal-1-000508,75.0005,75.004521,6.927572,6.927605,81.932126,5063,True,,True
afd_mbt65536,2x,formal-1-000509,75.0005,75.002587,6.928674,6.928729,81.931316,5840,True,,True
afd_mbt65536,2x,formal-1-000510,75.0005,75.001326,7.400184,7.400228,82.401554,40021,True,,True
afd_mbt65536,2x,formal-1-000511,75.0005,75.003308,11.971307,11.971369,86.974677,48015,True,,True
afd_mbt8192,1x,formal-1-000000,0.0,0.00133,3.408978,3.409047,3.410377,21687,True,,True
afd_mbt8192,1x,formal-1-000001,0.0,0.027404,3.027264,3.027342,3.054745,17525,True,,True
afd_mbt8192,1x,formal-1-000002,3.0,3.004893,2.774005,2.774094,5.778987,16221,True,,True
afd_mbt8192,1x,formal-1-000003,3.0,3.003373,26.549385,26.549428,29.552801,5989,True,,True
afd_mbt8192,1x,formal-1-000004,3.0,3.004321,1.387656,1.387711,4.392032,8735,True,,True
afd_mbt8192,1x,formal-1-000005,3.0,3.004105,36.655112,36.655196,39.659301,38465,True,,True
afd_mbt8192,1x,formal-1-000006,3.0,3.004562,28.534651,28.534688,31.53925,4436,True,,True
afd_mbt8192,1x,formal-1-000007,3.0,3.004442,0.944998,0.94505,3.949492,6077,True,,True
afd_mbt8192,1x,formal-1-000008,3.0,3.002996,0.559862,0.559918,3.562914,892,True,,True
afd_mbt8192,1x,formal-1-000009,3.0,3.003761,29.887807,29.887854,32.891615,31362,True,,True
afd_mbt8192,1x,formal-1-000010,3.0,3.003596,1.200403,1.200481,4.204077,5613,True,,True
afd_mbt8192,1x,formal-1-000011,6.001,6.003784,2.0245,2.024557,8.028341,9289,True,,True
afd_mbt8192,1x,formal-1-000012,6.001,6.00404,10.227108,10.227174,16.231214,23182,True,,True
afd_mbt8192,1x,formal-1-000013,6.001,6.003895,36.907009,36.907062,42.910957,12202,True,,True
afd_mbt8192,1x,formal-1-000014,6.001,6.001382,2.041864,2.041939,8.043321,14310,True,,True
afd_mbt8192,1x,formal-1-000015,6.001,6.00319,0.787996,0.788038,6.791229,4564,True,,True
afd_mbt8192,1x,formal-1-000016,6.001,6.00283,0.62789,0.627947,6.630776,942,True,,True
afd_mbt8192,1x,formal-1-000017,6.001,6.003415,2.917874,2.917959,8.921373,17748,True,,True
afd_mbt8192,1x,formal-1-000018,9.001,9.0038,2.968227,2.968287,11.972087,10932,True,,True
afd_mbt8192,1x,formal-1-000019,9.001,9.00274,8.477859,8.477931,17.480672,2791,True,,True
afd_mbt8192,1x,formal-1-000020,9.001,9.005095,8.475809,8.475884,17.480979,4558,True,,True
afd_mbt8192,1x,formal-1-000021,9.001,9.001952,0.918521,0.918608,9.920559,5144,True,,True
afd_mbt8192,1x,formal-1-000022,9.001,9.004008,3.835458,3.835492,12.8395,980,True,,True
afd_mbt8192,1x,formal-1-000023,9.001,9.002536,2.006528,2.00661,11.009146,12200,True,,True
afd_mbt8192,1x,formal-1-000024,9.001,9.004703,5.029153,5.029243,14.033946,14977,True,,True
afd_mbt8192,1x,formal-1-000025,9.001,9.001607,1.758794,1.758864,10.760471,11562,True,,True
afd_mbt8192,1x,formal-1-000026,9.001,9.0032,3.836033,3.836089,12.839289,20289,True,,True
afd_mbt8192,1x,formal-1-000027,12.001,12.002321,7.331886,7.331937,19.334259,22917,True,,True
afd_mbt8192,1x,formal-1-000028,12.001,12.003261,7.24873,7.248776,19.252038,4389,True,,True
afd_mbt8192,1x,formal-1-000029,12.001,12.00389,7.330551,7.330625,19.334515,2770,True,,True
afd_mbt8192,1x,formal-1-000030,12.001,12.001649,7.250181,7.250245,19.251894,27541,True,,True
afd_mbt8192,1x,formal-1-000031,12.001,12.002641,21.742366,21.742416,33.745057,13667,True,,True
afd_mbt8192,1x,formal-1-000032,12.001,12.004439,21.740695,21.740734,33.745172,5767,True,,True
afd_mbt8192,1x,formal-1-000033,12.001,12.003103,30.907994,30.908021,42.911124,5868,True,,True
afd_mbt8192,1x,formal-1-000034,12.001,12.001293,3.171275,3.171347,15.17264,22284,True,,True
afd_mbt8192,1x,formal-1-000035,12.001,12.00251,7.068459,7.068533,19.071043,37393,True,,True
afd_mbt8192,1x,formal-1-000036,15.001,15.002933,30.041572,30.041632,45.044565,3445,True,,True
afd_mbt8192,1x,formal-1-000037,15.001,15.003166,20.481211,20.481265,35.484431,1653,True,,True
afd_mbt8192,1x,formal-1-000038,15.001,15.003614,6.657307,6.657371,21.660985,12007,True,,True
afd_mbt8192,1x,formal-1-000039,15.001,15.003945,33.73922,33.739263,48.743208,19875,True,,True
afd_mbt8192,1x,formal-1-000040,15.001,15.002709,16.221805,16.221865,31.224575,60250,True,,True
afd_mbt8192,1x,formal-1-000041,15.001,15.005487,20.4791,20.479138,35.484625,4312,True,,True
afd_mbt8192,1x,formal-1-000042,15.001,15.007229,3.37248,3.372535,18.379764,935,True,,True
afd_mbt8192,1x,formal-1-000043,15.001,15.006589,22.026622,22.026679,37.033268,5917,True,,True
afd_mbt8192,1x,formal-1-000044,15.001,15.002166,8.010666,8.010721,23.012887,21152,True,,True
afd_mbt8192,1x,formal-1-000045,15.001,15.004437,8.008253,8.008305,23.012741,6175,True,,True
afd_mbt8192,1x,formal-1-000046,15.001,15.005148,8.256512,8.256569,23.261717,21763,True,,True
afd_mbt8192,1x,formal-1-000047,15.001,15.005711,9.514501,9.514555,24.520266,3102,True,,True
afd_mbt8192,1x,formal-1-000048,18.0,18.002001,35.257002,35.257051,53.259052,27003,True,,True
afd_mbt8192,1x,formal-1-000049,18.0,18.004004,3.731099,3.731157,21.735161,15663,True,,True
afd_mbt8192,1x,formal-1-000050,18.0,18.003555,37.177226,37.177264,55.180819,4641,True,,True
afd_mbt8192,1x,formal-1-000051,18.0,18.000649,1.935056,1.93514,19.935789,1248,True,,True
afd_mbt8192,1x,formal-1-000052,18.0,18.001014,22.088165,22.088203,40.089217,14774,True,,True
afd_mbt8192,1x,formal-1-000053,18.0,18.002997,1.932414,1.932473,19.93547,894,True,,True
afd_mbt8192,1x,formal-1-000054,18.0,18.003324,22.085667,22.085715,40.089039,895,True,,True
afd_mbt8192,1x,formal-1-000055,21.001,21.00553,21.068776,21.068832,42.074362,1247,True,,True
afd_mbt8192,1x,formal-1-000056,21.001,21.003685,3.317696,3.317755,24.32144,11233,True,,True
afd_mbt8192,1x,formal-1-000057,21.001,21.004355,19.0844,19.084449,40.088804,5249,True,,True
afd_mbt8192,1x,formal-1-000058,21.001,21.004485,4.441634,4.441726,25.446211,8223,True,,True
afd_mbt8192,1x,formal-1-000059,21.001,21.004878,34.175712,34.175792,55.180671,2726,True,,True
afd_mbt8192,1x,formal-1-000060,21.001,21.004159,7.143248,7.143303,28.147461,27579,True,,True
afd_mbt8192,1x,formal-1-000061,21.001,21.003418,3.742587,3.742664,24.746081,4921,True,,True
afd_mbt8192,1x,formal-1-000062,21.001,21.002611,10.222138,10.222188,31.224799,960,True,,True
afd_mbt8192,1x,formal-1-000063,21.001,21.00304,2.415068,2.415114,23.418155,912,True,,True
afd_mbt8192,1x,formal-1-000064,21.001,21.00464,36.244286,36.244331,57.24897,4744,True,,True
afd_mbt8192,1x,formal-1-000065,24.001,24.003051,7.337912,7.337956,31.341008,15689,True,,True
